=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2019.01.15 16:40:58 =~=~=~=~=~=~=~=~=~=~=~=
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -12, 0, 0, 0
1, 0, -135, -12, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -12, 0, 0, 0
1, 0, -135, -12, 0, 0, 0
1, 0, -135, -12, 0, 0, 0
1, 0, -135, -12, 0, 0, 0
1, 0, -135, -12, 0, 0, 0
1, 0, -135, -12, 0, 0, 0
1, 0, -134, -11, 0, 0, 0
1, 0, -135, -12, 0, 0, 0
1, 0, -135, -12, 0, 0, 0
1, 0, -135, -12, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -134, -11, 0, 0, 0
1, 0, -135, -12, 0, 0, 0
1, 0, -135, -12, 0, 0, 0
1, 0, -135, -12, 0, 0, 0
1, 0, -135, -12, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -12, 0, 0, 0
1, 0, -135, -12, 0, 0, 0
1, 0, -135, -12, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -12, 0, 0, 0
1, 0, -135, -12, 0, 0, 0
1, 0, -135, -12, 0, 0, 0
1, 0, -135, -12, 0, 0, 0
1, 0, -135, -12, 0, 0, 0
1, 0, -135, -12, 0, 0, 0
1, 0, -135, -12, 0, 0, 0
1, 0, -135, -12, 0, 0, 0
1, 0, -135, -12, 0, 0, 0
1, 0, -135, -12, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -12, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -12, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -12, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -12, 0, 0, 0
1, 0, -135, -12, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -134, -11, 0, 0, 0
1, 0, -135, -12, 0, 0, 0
1, 0, -135, -12, 0, 0, 0
1, 0, -135, -12, 0, 0, 0
1, 0, -135, -12, 0, 0, 0
1, 0, -135, -12, 0, 0, 0
1, 0, -134, -12, 0, 0, 0
1, 0, -135, -12, 0, 0, 0
1, 0, -135, -12, 0, 0, 0
1, 0, -135, -12, 0, 0, 0
1, 0, -135, -12, 0, 0, 0
1, 0, -135, -12, 0, 0, 0
1, 0, -135, -12, 0, 0, 0
1, 0, -135, -12, 0, 0, 0
1, 0, -135, -12, 0, 0, 0
1, 0, -135, -12, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -12, 0, 0, 0
1, 0, -135, -12, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -12, 0, 0, 0
1, 0, -135, -12, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -12, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -12, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -134, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -134, -10, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -10, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -10, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -10, 0, 0, 0
1, 0, -135, -10, 0, 0, 0
1, 0, -135, -10, 0, 0, 0
1, 0, -135, -10, 0, 0, 0
1, 0, -135, -10, 0, 0, 0
1, 0, -135, -10, 0, 0, 0
1, 0, -135, -10, 0, 0, 0
1, 0, -135, -10, 0, 0, 0
1, 0, -135, -10, 0, 0, 0
1, 0, -135, -10, 0, 0, 0
1, 0, -135, -10, 0, 0, 0
1, 0, -135, -10, 0, 0, 0
1, 0, -135, -10, 0, 0, 0
1, 0, -135, -10, 0, 0, 0
1, 0, -135, -10, 0, 0, 0
1, 0, -135, -10, 0, 0, 0
1, 0, -135, -10, 0, 0, 0
1, 0, -135, -10, 0, 0, 0
1, 0, -135, -10, 0, 0, 0
1, 0, -135, -10, 0, 0, 0
1, 0, -135, -10, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -10, 0, 0, 0
1, 0, -134, -10, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -10, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -10, 0, 0, 0
1, 0, -135, -10, 0, 0, 0
1, 0, -135, -10, 0, 0, 0
1, 0, -135, -10, 0, 0, 0
1, 0, -135, -10, 0, 0, 0
1, 0, -135, -10, 0, 0, 0
1, 0, -135, -10, 0, 0, 0
1, 0, -135, -10, 0, 0, 0
1, 0, -135, -10, 0, 0, 0
1, 0, -135, -10, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -10, 0, 0, 0
1, 0, -135, -10, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -10, 0, 0, 0
1, 0, -135, -10, 0, 0, 0
1, 0, -135, -10, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -10, 0, 0, 0
1, 0, -134, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -134, -10, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -12, 0, 0, 0
1, 0, -135, -12, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -134, -12, 0, 0, 0
1, 0, -135, -12, 0, 0, 0
1, 0, -135, -12, 0, 0, 0
1, 0, -135, -12, 0, 0, 0
1, 0, -135, -12, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -12, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -12, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -12, 0, 0, 0
1, 0, -135, -12, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -12, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -134, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -134, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -134, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -134, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -134, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -10, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -134, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -12, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -12, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -12, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -12, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -12, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -12, 0, 0, 0
1, 0, -135, -12, 0, 0, 0
1, 0, -134, -12, 0, 0, 0
1, 0, -135, -12, 0, 0, 0
1, 0, -135, -12, 0, 0, 0
1, 0, -135, -12, 0, 0, 0
1, 0, -135, -12, 0, 0, 0
1, 0, -135, -12, 0, 0, 0
1, 0, -135, -12, 0, 0, 0
1, 0, -135, -12, 0, 0, 0
1, 0, -135, -11, 0, 0, 0
1, 0, -135, -12, 0, 0, 0
1, 0, -135, -12, 0, 0, 0
1, 0, -135, -12, 0, 0, 0
1, 0, -135, -12, 0, 0, 0
1, 0, -135, -12, 0, 0, 0
1, 0, -135, -12, 0, 0, 0
1, 0, -134, -12, 0, 0, 0
1, 0, -135, -12, 0, 0, 0
1, 0, -135, -12, 0, 0, 0
1, 0, -135, -12, 0, 0, 0
1, 0, -135, -12, 0, 0, 0
1, 0, -135, -12, 0, 0, 0
1, 0, -135, -12, 0, 0, 0
1, 0, -135, -12, 0, 0, 0
1, 0, -135, -12, 0, 0, 0
1, 0, -135, -12, 0, 0, 0
1, 0, -135, -12, 0, 0, 0
1, 0, -135, -12, 0, 0, 0
1, 0, -135, -12, 0, 0, 0
1, 0, -135, -12, 0, 0, 0
1, 0, -135, -12, 0, 0, 0
1, 0, -135, -12, 0, 0, 0
1, 0, -135, -12, 0, 0, 0
1, 0, -135, -12, 0, 0, 0
1, 0, -135, -12, 0, 0, 0
1, 0, -135, -12, 0, 0, 0
1, 0, -135, -12, 0, 0, 0
1, 0, -135, -13, 0, 0, 0
1, 0, -135, -12, 0, 0, 0
1, 0, -135, -13, 0, 0, 0
1, 0, -135, -12, 0, 0, 0
1, 0, -135, -12, 0, 0, 0
1, 0, -135, -13, 0, 0, 0
1, 0, -135, -12, 0, 0, 0
1, 0, -135, -12, 0, 0, 0
1, 0, -135, -13, 0, 0, 0
1, 0, -135, -13, 0, 0, 0
1, 0, -135, -13, 0, 0, 0
1, 0, -135, -13, 0, 0, 0
1, 0, -135, -13, 0, 0, 0
1, 0, -135, -13, 0, 0, 0
1, 0, -135, -13, 0, 0, 0
1, 0, -135, -13, 0, 0, 0
